0.008474576;0
0.016949153;-0.1
0.025423729;0
0.033898305;0.2
0.042372881;0.3
0.050847458;-0.6
0.059322034;-0.4
0.06779661;1.2
0.076271186;0.5
0.084745763;0
0.093220339;-0.7
0.101694915;-0.6
0.110169492;0.2
0.118644068;-2
0.127118644;0
0.13559322;-1.2
0.144067797;-2.8
0.152542373;-1.6
0.161016949;1
0.169491525;0
0.177966102;-0.9
0.186440678;1
0.194915254;1
0.203389831;-0.5
0.211864407;0.3
0.220338983;-1.2
0.228813559;0.5
0.237288136;0.1
0.245762712;0
0.254237288;-0.4
0.262711864;0.4
0.271186441;-0.4
0.279661017;0.1
0.288135593;0
0.296610169;-0.1
0.305084746;0
0.313559322;0
0.322033898;0.1
0.330508475;-0.2
0.338983051;0
0.347457627;0
0.355932203;0
0.36440678;-0.1
0.372881356;0
0.381355932;0
0.389830508;0
0.398305085;0
0.406779661;0
0.415254237;0
0.423728814;0
0.43220339;0
0.440677966;0
0.449152542;0
0.457627119;-0.1
0.466101695;0
0.474576271;0
0.483050847;0
0.491525424;0
0.5;0
0.508474576;0
0.516949153;0
0.525423729;0
0.533898305;0
0.542372881;0
0.550847458;0
0.559322034;0
0.56779661;0
0.576271186;0
0.584745763;-0.1
0.593220339;0
0.601694915;0
0.610169492;-0.1
0.618644068;0
0.627118644;0
0.63559322;0
0.644067797;0
0.652542373;0
0.661016949;0
0.669491525;0
0.677966102;0
0.686440678;0
0.694915254;0
0.703389831;0
0.711864407;0
0.720338983;0
0.728813559;0
0.737288136;0
0.745762712;0
0.754237288;0
0.762711864;0
0.771186441;0
0.779661017;0
0.788135593;0
0.796610169;0
0.805084746;0
0.813559322;0
0.822033898;0
0.830508475;0
0.838983051;0
0.847457627;0
0.855932203;0
0.86440678;0
0.872881356;0
0.881355932;0
0.889830508;0
0.898305085;0
0.906779661;0
0.915254237;0
0.923728814;-0.1
0.93220339;0
0.940677966;0
0.949152542;0
0.957627119;-0.1
0.966101695;0
0.974576271;0
0.983050847;0
0.991525424;0
1;0
1.008474576;0
1.016949153;0
1.025423729;0
1.033898305;0
1.042372881;0
1.050847458;0
1.059322034;0
1.06779661;0
1.076271186;0
1.084745763;0
1.093220339;0
1.101694915;0
1.110169492;0
1.118644068;0
1.127118644;0
1.13559322;0
1.144067797;0
1.152542373;0
1.161016949;0
1.169491525;0
1.177966102;0
1.186440678;0
1.194915254;0
1.203389831;0
1.211864407;0
1.220338983;0
1.228813559;0
1.237288136;0
1.245762712;0
1.254237288;0
1.262711864;0
1.271186441;0
1.279661017;0
1.288135593;0
1.296610169;0
1.305084746;0
1.313559322;0
1.322033898;0
1.330508475;0
1.338983051;0
1.347457627;0
1.355932203;0
1.36440678;0
1.372881356;0
1.381355932;0
1.389830508;0
1.398305085;0
1.406779661;0
1.415254237;0
1.423728814;0
1.43220339;0
1.440677966;0
1.449152542;0
1.457627119;0
1.466101695;0
1.474576271;0
1.483050847;0
1.491525424;0
1.5;0
1.508474576;0
1.516949153;0
1.525423729;0
1.533898305;0
1.542372881;0
1.550847458;0
1.559322034;0
1.56779661;0
1.576271186;0
1.584745763;0
1.593220339;0
1.601694915;0
1.610169492;0
1.618644068;0
1.627118644;0
1.63559322;0
1.644067797;0
1.652542373;0
1.661016949;0
1.669491525;0
1.677966102;0
1.686440678;0
1.694915254;0
1.703389831;0
1.711864407;0
1.720338983;0
1.728813559;0
1.737288136;0
1.745762712;-0.1
1.754237288;0
1.762711864;0
1.771186441;-0.1
1.779661017;0
1.788135593;0
1.796610169;0
1.805084746;0
1.813559322;0
1.822033898;0
1.830508475;0
1.838983051;0
1.847457627;0
1.855932203;0
1.86440678;0
1.872881356;0
1.881355932;0
1.889830508;0
1.898305085;0
1.906779661;-0.1
1.915254237;0
1.923728814;0
1.93220339;0
1.940677966;0
1.949152542;0
1.957627119;0
1.966101695;0
1.974576271;0
1.983050847;0
1.991525424;0
2;0
2.008474576;0
2.016949153;0
2.025423729;0
2.033898305;0
2.042372881;0
2.050847458;0
2.059322034;0
2.06779661;0
2.076271186;0
2.084745763;0
2.093220339;0
2.101694915;0
2.110169492;0
2.118644068;0
2.127118644;-0.1
2.13559322;0
2.144067797;0
2.152542373;-0.1
2.161016949;0
2.169491525;0
2.177966102;0
2.186440678;0
2.194915254;0
2.203389831;0
2.211864407;0
2.220338983;0
2.228813559;0
2.237288136;0
2.245762712;0
2.254237288;0
2.262711864;0
2.271186441;0
2.279661017;0
2.288135593;0
2.296610169;0
2.305084746;0
2.313559322;0
2.322033898;0
2.330508475;0
2.338983051;0
2.347457627;0
2.355932203;0
2.36440678;0
2.372881356;0
2.381355932;0
2.389830508;0
2.398305085;0
2.406779661;0
2.415254237;0
2.423728814;0
2.43220339;0
2.440677966;0
2.449152542;0
2.457627119;0
2.466101695;0
2.474576271;0
2.483050847;0
2.491525424;0
2.5;0
2.508474576;0
2.516949153;-0.1
2.525423729;0
2.533898305;0
2.542372881;0
2.550847458;0
2.559322034;0
2.56779661;0
2.576271186;0
2.584745763;0
2.593220339;0
2.601694915;0
2.610169492;0
2.618644068;0
2.627118644;0
2.63559322;0
2.644067797;0
2.652542373;0
2.661016949;0
2.669491525;0
2.677966102;0
2.686440678;0
2.694915254;0
2.703389831;-0.1
2.711864407;0
2.720338983;0
2.728813559;-0.1
2.737288136;0
2.745762712;0
2.754237288;0
2.762711864;0
2.771186441;0
2.779661017;0
2.788135593;0
2.796610169;0
2.805084746;0
2.813559322;0
2.822033898;0
2.830508475;0
2.838983051;0
2.847457627;0
2.855932203;-0.1
2.86440678;0
2.872881356;0
2.881355932;0
2.889830508;0
2.898305085;0
2.906779661;0
2.915254237;0
2.923728814;0
2.93220339;0
2.940677966;0
2.949152542;0
2.957627119;0
2.966101695;0
2.974576271;0
2.983050847;0
2.991525424;0
3;0
3.008474576;0
3.016949153;-0.1
3.025423729;0
3.033898305;0
3.042372881;0
3.050847458;0
3.059322034;0
3.06779661;0
3.076271186;0
3.084745763;0
3.093220339;0
3.101694915;0
3.110169492;0
3.118644068;0
3.127118644;0
3.13559322;0
3.144067797;0
3.152542373;0
3.161016949;0
3.169491525;0
3.177966102;0
3.186440678;0
3.194915254;0
3.203389831;0
3.211864407;0
3.220338983;0
3.228813559;0
3.237288136;0
3.245762712;0
3.254237288;0
3.262711864;0
3.271186441;0
3.279661017;0
3.288135593;0
3.296610169;0
3.305084746;0
3.313559322;0
3.322033898;0
3.330508475;-0.1
3.338983051;0
3.347457627;0
3.355932203;0
3.36440678;0
3.372881356;0
3.381355932;0
3.389830508;0
3.398305085;0
3.406779661;0
3.415254237;0
3.423728814;-0.1
3.43220339;0
3.440677966;0
3.449152542;0
3.457627119;0
3.466101695;0
3.474576271;0
3.483050847;0
3.491525424;0
3.5;0
3.508474576;-0.1
3.516949153;0
3.525423729;0
3.533898305;0
3.542372881;0
3.550847458;0
3.559322034;0
3.56779661;0
3.576271186;0
3.584745763;-0.1
3.593220339;0
3.601694915;0
3.610169492;0
3.618644068;0
3.627118644;0
3.63559322;0
3.644067797;0
