0.008474576;0
0.016949153;0.3
0.025423729;-0.5
0.033898305;0.2
0.042372881;-0.2
0.050847458;-0.3
0.059322034;0.6
0.06779661;0.4
0.076271186;-0.3
0.084745763;-1.3
0.093220339;1.2
0.101694915;-3
0.110169492;-0.6
0.118644068;2.6
0.127118644;-4.4
0.13559322;3.8
0.144067797;0.4
0.152542373;-1.7
0.161016949;1.7
0.169491525;2.2
0.177966102;0.8
0.186440678;-4
0.194915254;-1.4
0.203389831;0.2
0.211864407;0
0.220338983;0.7
0.228813559;1.3
0.237288136;-0.1
0.245762712;-1.3
0.254237288;0.9
0.262711864;-0.1
0.271186441;-0.4
0.279661017;-0.3
0.288135593;0
0.296610169;0.2
0.305084746;-0.1
0.313559322;-0.1
0.322033898;1.9
0.330508475;2.6
0.338983051;0.4
0.347457627;0.4
0.355932203;-0.8
0.36440678;1.6
0.372881356;0.4
0.381355932;-1.1
0.389830508;0.4
0.398305085;0.2
0.406779661;-0.7
0.415254237;2.3
0.423728814;-3.8
0.43220339;2
0.440677966;0.5
0.449152542;2.5
0.457627119;2.8
0.466101695;-0.3
0.474576271;0.7
0.483050847;-3.4
0.491525424;2.2
0.5;-1.3
0.508474576;-1
0.516949153;0.3
0.525423729;-1.3
0.533898305;0.3
0.542372881;-0.3
0.550847458;-0.1
0.559322034;-0.6
0.56779661;0.2
0.576271186;-0.1
0.584745763;0
0.593220339;-0.1
0.601694915;0
0.610169492;0.1
0.618644068;-0.1
0.627118644;-0.5
0.63559322;0
0.644067797;-0.1
0.652542373;-0.1
0.661016949;0.1
0.669491525;0
0.677966102;0.7
0.686440678;-0.5
0.694915254;0.1
0.703389831;-0.1
0.711864407;0
0.720338983;0
0.728813559;-0.4
0.737288136;0.1
0.745762712;-0.1
0.754237288;0
0.762711864;0
0.771186441;0
0.779661017;0
0.788135593;0
0.796610169;0
0.805084746;-0.2
0.813559322;0
0.822033898;-0.2
0.830508475;0.1
0.838983051;-0.5
0.847457627;0.2
0.855932203;-0.2
0.86440678;-0.1
0.872881356;0
